tvdss,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,fm,well,DTS,GR_CORR,NEUT_CORR,RESD_CORR,RESS_CORR,TEMP,TENS,lat,lon
-205.0064,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,870.566,-39.386834,174.304119
-204.854,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,868.0275,-39.386834,174.304119
-204.7016,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,865.4891,-39.386834,174.304119
-204.5492,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,865.0855,-39.386834,174.304119
-204.3968,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,868.9515,-39.386834,174.304119
-204.2444,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,872.8175,-39.386834,174.304119
-204.09200000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,876.4307,-39.386834,174.304119
-203.93960000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,875.48,-39.386834,174.304119
-203.78720000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,874.5294,-39.386834,174.304119
-203.63480000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,873.5788,-39.386834,174.304119
-203.48240000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,873.7392,-39.386834,174.304119
-203.33000000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,874.2284,-39.386834,174.304119
-203.17760000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,874.7177,-39.386834,174.304119
-203.02520000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,874.4166,-39.386834,174.304119
-202.87280000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,873.2958,-39.386834,174.304119
-202.72040000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,872.1749,-39.386834,174.304119
-202.56800000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,871.8296,-39.386834,174.304119
-202.41560000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,874.4019999999997,-39.386834,174.304119
-202.26320000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,876.9744,-39.386834,174.304119
-202.11080000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,879.5468,-39.386834,174.304119
-201.95840000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,878.1289999999997,-39.386834,174.304119
-201.80600000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,876.4069,-39.386834,174.304119
-201.65360000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,874.6848,-39.386834,174.304119
-201.50120000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,873.8878,-39.386834,174.304119
-201.34880000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,873.5927,-39.386834,174.304119
-201.19640000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,873.2975,-39.386834,174.304119
-201.04400000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,872.4839,-39.386834,174.304119
-200.89160000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,870.7778,-39.386834,174.304119
-200.73920000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,869.0717,-39.386834,174.304119
-200.58680000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,867.5379,-39.386834,174.304119
-200.43440000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,867.8228,-39.386834,174.304119
-200.28200000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,868.1075,-39.386834,174.304119
-200.12960000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,868.3924,-39.386834,174.304119
-199.97720000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,870.1498,-39.386834,174.304119
-199.82480000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,872.2623,-39.386834,174.304119
-199.67240000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,874.3748,-39.386834,174.304119
-199.52000000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,876.3066,-39.386834,174.304119
-199.36760000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,878.075,-39.386834,174.304119
-199.21520000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,879.8433,-39.386834,174.304119
-199.06280000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,880.5167,-39.386834,174.304119
-198.91040000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,877.7994,-39.386834,174.304119
-198.75800000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,875.0821,-39.386834,174.304119
-198.60560000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,872.3648,-39.386834,174.304119
-198.45320000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,871.4717,-39.386834,174.304119
-198.30080000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,870.6483,-39.386834,174.304119
-198.14840000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,869.8248,-39.386834,174.304119
-197.99600000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,871.1088,-39.386834,174.304119
-197.84360000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,873.3736,-39.386834,174.304119
-197.69120000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,875.6384,-39.386834,174.304119
-197.53880000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,877.2205,-39.386834,174.304119
-197.38640000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,877.7852,-39.386834,174.304119
-197.23400000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,878.35,-39.386834,174.304119
-197.08160000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,878.3649,-39.386834,174.304119
-196.92920000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,874.3754,-39.386834,174.304119
-196.77680000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,870.3859,-39.386834,174.304119
-196.62440000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,866.3964,-39.386834,174.304119
-196.47200000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,865.0830000000003,-39.386834,174.304119
-196.31960000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,864.2797,-39.386834,174.304119
-196.16720000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,863.4764,-39.386834,174.304119
-196.01480000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,866.2267,-39.386834,174.304119
-195.86240000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,871.7797,-39.386834,174.304119
-195.71000000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,877.3327,-39.386834,174.304119
-195.55760000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,880.9872,-39.386834,174.304119
