tvdss,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,fm,well,DTS,GR_CORR,NEUT_CORR,RESD_CORR,RESS_CORR,TEMP,TENS,lat,lon
1381.644959,8.5,9.1557,2.47,0.0151966,86.3195,114.8814,0.199527,3.1097,5.5098,,5.4751,175.9293,Mt Messenger,cheal-2,,107.4874,0.19429,5.402,5.4713,43.2708,1248.8854,-39.3869674,174.3046495
1381.78357442,8.5,9.1555,2.4696,0.015717099999999998,86.4737,116.2396,0.19561,3.1365,5.4916,,5.4579999999999975,175.8762,Mt Messenger,cheal-2,,108.6675,0.190635,5.3853,5.4552,43.2693,1249.6194,-39.3869674,174.3046495
1381.92218984,8.5,9.1554,2.4698,0.016632499999999998,86.6637,117.3167,0.190941,3.1783,5.4663,,5.4348,175.792,Mt Messenger,cheal-2,,109.5896,0.186296,5.3621,5.4337,43.2672,1249.7693,-39.3869674,174.3046495
1382.06080526,8.5,9.1553,2.47,0.0175478,86.8537,118.3938,0.186272,3.2202,5.441,,5.4116,175.7077,Mt Messenger,cheal-2,,110.5117,0.181957,5.339,5.4121,43.265,1249.9193,-39.3869674,174.3046495
1382.19942068,8.5,9.1549,2.47,0.0181224,86.8494,116.4458,0.188878,3.2272,5.4266,,5.3994,175.5455,Mt Messenger,cheal-2,,108.7205,0.184436,5.3252,5.4004,43.2662,1252.6688,-39.3869674,174.3046495
1382.3380361000006,8.5,9.1542,2.4698,0.0184582,86.7089,112.3776,0.196582,3.2099,5.4197,,5.395,175.3286,Mt Messenger,cheal-2,,105.0276,0.191694,5.3181,5.3957,43.2698,1257.2404,-39.3869674,174.3046495
1382.47665152,8.5,9.1536,2.4696,0.018794,86.5684,108.3095,0.204287,3.1926,5.4129,,5.3907,175.1117,Mt Messenger,cheal-2,,101.3347,0.198952,5.311,5.391,43.2735,1261.8119,-39.3869674,174.3046495
1382.61526694,8.5,9.1535,2.4706,0.0191985,86.4083,105.078,0.208861,3.1799,5.4074,,5.3877,174.8967,Mt Messenger,cheal-2,,98.3897,0.203301,5.3053,5.3878,43.2795,1263.4186,-39.3869674,174.3046495
1382.75388236,8.5,9.1546,2.4745,0.0197581,86.2043,103.7346,0.206371,3.1776,5.405,,5.388,174.68599999999995,Mt Messenger,cheal-2,,97.1323,0.201087,5.303,5.3882,43.2909,1258.3354,-39.3869674,174.3046495
1382.89249778,8.5,9.1558,2.4784,0.0203177,86.0003,102.3911,0.203881,3.1754,5.4025,,5.3884,174.4753,Mt Messenger,cheal-2,,95.875,0.198874,5.3006,5.3886,43.3024,1253.2522,-39.3869674,174.3046495
1383.0311132000006,8.5,9.1569,2.4822,0.0208561,85.7965,101.0947,0.20141,3.1749,5.4007,,5.3889999999999985,174.2648,Mt Messenger,cheal-2,,94.6607,0.196672,5.2989,5.3895,43.3134,1248.2859,-39.3869674,174.3046495
1383.16972862,8.5,9.1554,2.4845,0.0206052,85.6014,101.542,0.19965,3.2429,5.4202,,5.402,174.0652,Mt Messenger,cheal-2,,95.0442,0.194898,5.3185,5.4053,43.3106,1247.6587,-39.3869674,174.3046495
1383.30834404,8.5,9.1539,2.4868,0.0203543,85.4063,101.9894,0.19789,3.3109,5.4397,,5.4151,173.8656,Mt Messenger,cheal-2,,95.4277,0.193124,5.3382,5.4212,43.3079,1247.0316,-39.3869674,174.3046495
1383.44695946,8.5,9.1524,2.4891,0.0201035,85.2112,102.4368,0.196129,3.3788,5.4592,,5.4281,173.666,Mt Messenger,cheal-2,,95.8112,0.191351,5.3578,5.437,43.3051,1246.4044,-39.3869674,174.3046495
1383.58557488,8.5,9.1509,2.4926,0.0208489,85.1278,104.3091,0.195629,3.3372,5.5467,,5.5042,173.6525,Mt Messenger,cheal-2,,97.5826,0.190909,5.4417,5.5086,43.3132,1246.4181,-39.3869674,174.3046495
1383.7241903,8.5,9.1493,2.4966,0.0219346,85.0824,106.6682,0.195559,3.258,5.6573,,5.6018,173.7025,Mt Messenger,cheal-2,,99.8281,0.190922,5.5477,5.5992,43.325,1246.6506,-39.3869674,174.3046495
1383.86280572,8.5,9.1476,2.5006,0.0230203,85.0371,109.0273,0.195489,3.1789,5.768,,5.6995,173.7525,Mt Messenger,cheal-2,,102.0736,0.190936,5.6536,5.6899,43.3368,1246.8832,-39.3869674,174.3046495
1384.00142114,8.5,9.1465,2.5008,0.0227598,85.1191,111.17,0.197077,3.1482,5.8158,,5.7375,173.7913,Mt Messenger,cheal-2,,104.0188,0.19244,5.6997,5.7261,43.3421,1245.213,-39.3869674,174.3046495
