tvdss,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,fm,well,DTS,GR_CORR,NEUT_CORR,RESD_CORR,RESS_CORR,TEMP,TENS
-153.668,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.4518,550.2324
-153.5156,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.4518,547.4553
-153.3632,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.4518,544.6781
-153.2108,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.4538,543.9269
-153.0584,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.4573,544.6112
-152.906,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.4607,545.2955
-152.7536,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.4987,545.8894
-152.6012,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.6155,546.2769999999998
-152.4488,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.7323,546.6646
-152.2964,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.8464,547.0188
-152.144,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.8478,545.995
-151.9916,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.8492,544.9712
-151.8392,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.8506,543.9474
-151.6868,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,544.6843
-151.5344,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,546.0309
-151.382,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,547.3775
-151.2296,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,548.2053
-151.0772,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,548.4286
-150.9248,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,548.6519999999998
-150.7724,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,548.6144
-150.62,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,547.3973
-150.4676,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,546.1801
-150.3152,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,544.9628
-150.1628,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,544.132
-150.0104,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,543.3439
-149.858,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,542.5558
-149.7056,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,542.8691
-149.5532,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,543.859
-149.4008,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,544.849
-149.2484,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,545.778
-149.096,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,546.5877
-148.9436,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,547.3975
-148.7912,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,548.0922
-148.6388,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,546.9092
-148.4864,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,545.7262
-148.334,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,544.5432
-148.1816,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,544.2505
-148.0292,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,544.2135
-147.8768,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,544.1765
-147.7244,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,544.4598
-147.572,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,545.0687
-147.4196,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,545.6776
-147.2672,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,546.0714
-147.1148,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,545.6813
-146.9624,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,545.2912
-146.81,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,544.9011
-146.6576,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,546.2493
-146.5052,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,547.7195
-146.3528,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,549.1897
-146.2004,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,549.825
-146.048,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,550.0175
-145.8956,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,550.2101
-145.7432,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,549.8185
-145.5908,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,548.444
-145.4384,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,547.0694
-145.286,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,545.7808
-145.1336,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,545.3415
-144.9812,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,544.9023
-144.8288,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,544.4630000000002
-144.6764,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,544.0565
-144.524,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,543.6576
-144.3716,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,543.2587
-144.2192,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,543.5519
-144.0668,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,544.4584
-143.9144,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,545.3649
-143.762,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,546.5312
-143.6096,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,548.4798
-143.4572,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,550.4283
-143.3048,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,552.3769
-143.1524,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,550.7919
-143.0,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,549.0921
-142.8476,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,547.3922
-142.6952,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,546.9437
-142.5428,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,547.0636
-142.3904,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,547.1835
-142.238,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,547.6428
-142.0856,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,548.597
-141.9332,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,549.5511
-141.7808,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,550.2375
-141.6284,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,549.0663
-141.476,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,547.8952
-141.3236,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,546.724
-141.1712,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,547.2409
-141.0188,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,548.067
-140.8664,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,548.8932
-140.714,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,548.6689
-140.5616,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,547.6337
-140.4092,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,546.5984
-140.2568,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,546.2226
-140.1044,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,547.5139
-139.952,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,548.8051
-139.7996,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,550.0928
-139.6472,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,550.0256
