tvdss,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,fm,well,DTS,GR_CORR,NEUT_CORR,RESD_CORR,RESS_CORR,TEMP,TENS,lat,lon
-192.1008,8.5,,,,,56.3528,,,,,,,,cheal-a3x,,,,,,,590.2773,-39.3869652,174.3047673
-191.9484,8.5,,,,,57.7739,,,,,,,,cheal-a3x,,,,,,,590.2094,-39.3869652,174.3047673
-191.796,8.5,,,,,59.195,,,,,,,,cheal-a3x,,,,,,,590.1415,-39.3869652,174.3047673
-191.6436,8.5,,,,,59.6516,,,,,,,,cheal-a3x,,,,,,,590.2201,-39.3869652,174.3047673
-191.4912,8.5,,,,,58.8593,,,,,,,,cheal-a3x,,,,,,,590.4884,-39.3869652,174.3047673
-191.3388,8.5,,,,,58.067,,,,,,,,cheal-a3x,,,,,,,590.7568,-39.3869652,174.3047673
-191.1864,8.5,,,,,57.4684,,,,,,,,cheal-a3x,,,,,,,591.0013,-39.3869652,174.3047673
-191.03400000000002,8.5,,,,,57.9271,,,,,,,,cheal-a3x,,,,,,,591.1159,-39.3869652,174.3047673
-190.8816,8.5,,,,,58.3858,,,,,,,,cheal-a3x,,,,,,,591.2305,-39.3869652,174.3047673
-190.7292,8.5,,,,,58.8446,,,,,,,,cheal-a3x,,,,,,,591.3451,-39.3869652,174.3047673
-190.5768,8.5,,,,,59.2919,,,,,,,,cheal-a3x,,,,,,,592.1141,-39.3869652,174.3047673
-190.4244,8.5,,,,,59.7375,,,,,,,,cheal-a3x,,,,,,,592.9775,-39.3869652,174.3047673
-190.27200000000002,8.5,,,,,60.1831,,,,,,,,cheal-a3x,,,,,,,593.8409,-39.3869652,174.3047673
-190.1196,8.5,,,,,59.283,,,,,,,,cheal-a3x,,,,,,,594.1292,-39.3869652,174.3047673
-189.9672,8.5,,,,,57.46,,,,,,,,cheal-a3x,,,,,,,594.0231,-39.3869652,174.3047673
-189.8148,8.5,,,,,55.6371,,,,,,,,cheal-a3x,,,,,,,593.9169999999998,-39.3869652,174.3047673
-189.6624,8.5,,,,,54.2674,,,,,,,,cheal-a3x,,,,,,,593.246,-39.3869652,174.3047673
-189.51,8.5,,,,,53.896,,,,,,,,cheal-a3x,,,,,,,591.3315,-39.3869652,174.3047673
-189.3576,8.5,,,,,53.5246,,,,,,,,cheal-a3x,,,,,,,589.4171,-39.3869652,174.3047673
-189.2052,8.5,,,,,53.2053,,,,,,,,cheal-a3x,,,,,,,587.5822,-39.3869652,174.3047673
-189.0528,8.5,,,,,54.49,,,,,,,,cheal-a3x,,,,,,,588.1935,-39.3869652,174.3047673
-188.9004,8.5,,,,,55.7748,,,,,,,,cheal-a3x,,,,,,,588.8049,-39.3869652,174.3047673
-188.748,8.5,,,,,57.0596,,,,,,,,cheal-a3x,,,,,,,589.4163,-39.3869652,174.3047673
-188.5956,8.5,,,,,57.9473,,,,,,,,cheal-a3x,,,,,,,590.2153,-39.3869652,174.3047673
-188.4432,8.5,,,,,58.7032,,,,,,,,cheal-a3x,,,,,,,591.0766,-39.3869652,174.3047673
-188.2908,8.5,,,,,59.459,,,,,,,,cheal-a3x,,,,,,,591.9379,-39.3869652,174.3047673
-188.1384,8.5,,,,,59.5322,,,,,,,,cheal-a3x,,,,,,,592.6196,-39.3869652,174.3047673
-187.986,8.5,,,,,58.835,,,,,,,,cheal-a3x,,,,,,,593.0986,-39.3869652,174.3047673
-187.8336,8.5,,,,,58.1379,,,,,,,,cheal-a3x,,,,,,,593.5776,-39.3869652,174.3047673
-187.6812,8.5,,,,,57.6912,,,,,,,,cheal-a3x,,,,,,,594.0342,-39.3869652,174.3047673
-187.5288,8.5,,,,,58.32,,,,,,,,cheal-a3x,,,,,,,594.3943,-39.3869652,174.3047673
-187.3764,8.5,,,,,58.9488,,,,,,,,cheal-a3x,,,,,,,594.7546,-39.3869652,174.3047673
-187.22400000000002,8.5,,,,,59.5776,,,,,,,,cheal-a3x,,,,,,,595.1147,-39.3869652,174.3047673
-187.0716,8.5,,,,,58.2299,,,,,,,,cheal-a3x,,,,,,,595.3394,-39.3869652,174.3047673
-186.9192,8.5,,,,,56.6822,,,,,,,,cheal-a3x,,,,,,,595.5504,-39.3869652,174.3047673
-186.7668,8.5,,,,,55.1345,,,,,,,,cheal-a3x,,,,,,,595.7613,-39.3869652,174.3047673
-186.6144,8.5,,,,,55.0957,,,,,,,,cheal-a3x,,,,,,,596.1125,-39.3869652,174.3047673
-186.46200000000002,8.5,,,,,55.9533,,,,,,,,cheal-a3x,,,,,,,596.5472,-39.3869652,174.3047673
-186.3096,8.5,,,,,56.8108,,,,,,,,cheal-a3x,,,,,,,596.9818,-39.3869652,174.3047673
-186.1572,8.5,,,,,57.4006,,,,,,,,cheal-a3x,,,,,,,597.1509,-39.3869652,174.3047673
-186.0048,8.5,,,,,57.4851,,,,,,,,cheal-a3x,,,,,,,596.8191,-39.3869652,174.3047673
-185.8524,8.5,,,,,57.5696,,,,,,,,cheal-a3x,,,,,,,596.4873,-39.3869652,174.3047673
-185.7,8.5,,,,,57.6501,,,,,,,,cheal-a3x,,,,,,,596.2621,-39.3869652,174.3047673
-185.5476,8.5,,,,,57.6733,,,,,,,,cheal-a3x,,,,,,,597.5556,-39.3869652,174.3047673
-185.3952,8.5,,,,,57.6965,,,,,,,,cheal-a3x,,,,,,,598.8491,-39.3869652,174.3047673
-185.2428,8.5,,,,,57.7198,,,,,,,,cheal-a3x,,,,,,,600.1426,-39.3869652,174.3047673
-185.0904,8.5,,,,,57.8956,,,,,,,,cheal-a3x,,,,,,,600.6609,-39.3869652,174.3047673
-184.938,8.5,,,,,58.1132,,,,,,,,cheal-a3x,,,,,,,600.9667,-39.3869652,174.3047673
-184.7856,8.5,,,,,58.3308,,,,,,,,cheal-a3x,,,,,,,601.2725,-39.3869652,174.3047673
-184.6332,8.5,,,,,58.0177,,,,,,,,cheal-a3x,,,,,,,601.2566,-39.3869652,174.3047673
-184.4808,8.5,,,,,57.1821,,,,,,,,cheal-a3x,,,,,,,600.9241,-39.3869652,174.3047673
-184.3284,8.5,,,,,56.3464,,,,,,,,cheal-a3x,,,,,,,600.5915,-39.3869652,174.3047673
-184.176,8.5,,,,,55.791,,,,,,,,cheal-a3x,,,,,,,600.5056,-39.3869652,174.3047673
-184.0236,8.5,,,,,56.2114,,,,,,,,cheal-a3x,,,,,,,601.2787,-39.3869652,174.3047673
-183.8712,8.5,,,,,56.6318,,,,,,,,cheal-a3x,,,,,,,602.0518,-39.3869652,174.3047673
-183.7188,8.5,,,,,57.0521,,,,,,,,cheal-a3x,,,,,,,602.825,-39.3869652,174.3047673
-183.5664,8.5,,,,,56.9298,,,,,,,,cheal-a3x,,,,,,,603.6188,-39.3869652,174.3047673
-183.41400000000002,8.5,,,,,56.7742,,,,,,,,cheal-a3x,,,,,,,604.4139,-39.3869652,174.3047673
-183.2616,8.5,,,,,56.6187,,,,,,,,cheal-a3x,,,,,,,605.2091,-39.3869652,174.3047673
-183.1092,8.5,,,,,57.3792,,,,,,,,cheal-a3x,,,,,,,605.1808,-39.3869652,174.3047673
-182.9568,8.5,,,,,58.6087,,,,,,,,cheal-a3x,,,,,,,604.7308,-39.3869652,174.3047673
-182.8044,8.5,,,,,59.8382,,,,,,,,cheal-a3x,,,,,,,604.2809,-39.3869652,174.3047673
-182.65200000000002,8.5,,,,,59.8685,,,,,,,,cheal-a3x,,,,,,,603.6667,-39.3869652,174.3047673
-182.4996,8.5,,,,,57.9468,,,,,,,,cheal-a3x,,,,,,,602.7849,-39.3869652,174.3047673
-182.3472,8.5,,,,,56.0251,,,,,,,,cheal-a3x,,,,,,,601.9031,-39.3869652,174.3047673
-182.1948,8.5,,,,,54.4271,,,,,,,,cheal-a3x,,,,,,,601.2039,-39.3869652,174.3047673
-182.0424,8.5,,,,,55.7512,,,,,,,,cheal-a3x,,,,,,,602.1528,-39.3869652,174.3047673
-181.89,8.5,,,,,57.0753,,,,,,,,cheal-a3x,,,,,,,603.1017,-39.3869652,174.3047673
-181.7376,8.5,,,,,58.3994,,,,,,,,cheal-a3x,,,,,,,604.0506,-39.3869652,174.3047673
-181.5852,8.5,,,,,59.2171,,,,,,,,cheal-a3x,,,,,,,604.1402,-39.3869652,174.3047673
-181.4328,8.5,,,,,59.9227,,,,,,,,cheal-a3x,,,,,,,604.0397,-39.3869652,174.3047673
-181.2804,8.5,,,,,60.6284,,,,,,,,cheal-a3x,,,,,,,603.9393,-39.3869652,174.3047673
-181.128,8.5,,,,,61.2043,,,,,,,,cheal-a3x,,,,,,,604.5587,-39.3869652,174.3047673
-180.9756,8.5,,,,,61.6688,,,,,,,,cheal-a3x,,,,,,,605.7962,-39.3869652,174.3047673
-180.8232,8.5,,,,,62.1333,,,,,,,,cheal-a3x,,,,,,,607.0336,-39.3869652,174.3047673
-180.6708,8.5,,,,,61.703,,,,,,,,cheal-a3x,,,,,,,607.7034,-39.3869652,174.3047673
-180.5184,8.5,,,,,58.6889,,,,,,,,cheal-a3x,,,,,,,606.7336,-39.3869652,174.3047673
-180.366,8.5,,,,,55.6747,,,,,,,,cheal-a3x,,,,,,,605.7639,-39.3869652,174.3047673
-180.2136,8.5,,,,,52.6606,,,,,,,,cheal-a3x,,,,,,,604.7941,-39.3869652,174.3047673
-180.0612,8.5,,,,,52.1334,,,,,,,,cheal-a3x,,,,,,,605.2562,-39.3869652,174.3047673
-179.9088,8.5,,,,,51.6664,,,,,,,,cheal-a3x,,,,,,,605.7529,-39.3869652,174.3047673
-179.7564,8.5,,,,,51.1994,,,,,,,,cheal-a3x,,,,,,,606.2496,-39.3869652,174.3047673
-179.60399999999996,8.5,,,,,50.6832,,,,,,,,cheal-a3x,,,,,,,606.5197,-39.3869652,174.3047673
-179.45159999999996,8.5,,,,,50.1456,,,,,,,,cheal-a3x,,,,,,,606.6907,-39.3869652,174.3047673
-179.29919999999996,8.5,,,,,49.608,,,,,,,,cheal-a3x,,,,,,,606.8616,-39.3869652,174.3047673
-179.14679999999996,8.5,,,,,50.2053,,,,,,,,cheal-a3x,,,,,,,607.1843,-39.3869652,174.3047673
-178.99439999999996,8.5,,,,,52.4044,,,,,,,,cheal-a3x,,,,,,,607.7211,-39.3869652,174.3047673
-178.84199999999996,8.5,,,,,54.6036,,,,,,,,cheal-a3x,,,,,,,608.2579,-39.3869652,174.3047673
-178.68959999999996,8.5,,,,,56.9204,,,,,,,,cheal-a3x,,,,,,,608.6785,-39.3869652,174.3047673
-178.53719999999996,8.5,,,,,59.9983,,,,,,,,cheal-a3x,,,,,,,608.3473,-39.3869652,174.3047673
-178.38479999999996,8.5,,,,,63.0762,,,,,,,,cheal-a3x,,,,,,,608.0161,-39.3869652,174.3047673
-178.23239999999996,8.5,,,,,66.1541,,,,,,,,cheal-a3x,,,,,,,607.6849,-39.3869652,174.3047673
