tvdss,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,fm,well,DTS,GR_CORR,NEUT_CORR,RESD_CORR,RESS_CORR,TEMP,TENS,lat,lon,shale_cutoff,litho
103.103,8.5,8.835,2.269,0.006,124.395,116.24700000000001,0.361,2.887,36.7,29.869,14.679,-92.617,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
103.255,8.5,8.777000000000001,2.266,0.004,124.74600000000001,114.95700000000001,0.38799999999999996,2.889,36.415,29.826999999999998,15.197000000000001,-92.74600000000001,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
103.40800000000002,8.5,8.754,2.266,0.001,124.41799999999999,118.242,0.38799999999999996,2.85,36.251,29.77,14.937000000000001,-92.863,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
103.56,8.5,8.708,2.274,0.001,123.54799999999999,114.781,0.39399999999999996,2.9360000000000004,35.824,29.498,14.168,-92.76700000000001,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
103.712,8.5,8.674,2.273,0.003,123.022,120.059,0.402,2.949,36.433,30.000999999999998,14.185,-92.76700000000001,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
103.865,8.5,8.662,2.2680000000000002,0.004,122.971,120.176,0.382,2.93,35.439,29.226999999999997,14.227,-92.654,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
104.017,8.5,8.593,2.276,0.003,123.71,120.353,0.39299999999999996,2.8989999999999996,33.955999999999996,28.024,13.894,-92.43299999999999,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
104.17000000000002,8.5,8.662,2.266,-0.002,123.98299999999999,115.292,0.373,2.903,31.044,25.706999999999997,12.933,-92.145,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
104.322,8.5,8.67,2.256,-0.005,124.993,113.76700000000001,0.405,2.835,29.039,24.122,12.274000000000001,-92.154,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
104.47400000000003,8.5,8.708,2.244,-0.005,125.95700000000001,117.755,0.402,2.9410000000000003,28.83,23.881,12.151,-91.94200000000001,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
104.62699999999997,8.5,8.677999999999999,2.228,-0.003,126.074,120.939,0.40700000000000003,2.94,29.42,24.315,12.624,-91.78299999999999,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
104.779,8.5,8.67,2.224,0.002,128.826,124.223,0.377,2.8739999999999997,32.033,26.421,13.327,-91.833,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
104.93199999999996,8.5,8.754,2.24,0.016,127.779,119.18,0.368,2.861,31.695,26.326999999999998,13.597000000000001,-92.30799999999999,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
105.084,8.5,9.03,2.235,0.028999999999999998,128.997,119.414,0.38799999999999996,2.88,29.631,24.816,13.418,-92.425,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
105.236,8.5,9.345,2.226,0.031,130.15,118.242,0.41,2.867,30.854,25.886999999999997,14.08,-92.742,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
105.389,8.5,9.191,2.269,0.021,125.912,117.537,0.4320000000000001,2.984,29.576,24.768,14.155999999999999,-92.771,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
105.541,8.5,9.042,2.27,0.009000000000000001,122.89399999999999,112.141,0.382,2.865,29.916999999999998,24.846,14.436,-92.613,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
105.69400000000002,8.5,8.8,2.261,0.003,121.432,111.555,0.373,2.803,32.993,27.165,15.317,-92.275,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
105.846,8.5,8.555,2.242,0.0,120.906,112.141,0.35600000000000004,2.865,31.712,26.046,13.939,-92.145,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
105.99800000000003,8.5,8.493,2.238,-0.001,124.712,115.66,0.38799999999999996,2.8569999999999998,29.904,24.539,12.934000000000001,-92.1,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
106.15100000000001,8.5,8.501,2.227,0.0,128.41299999999998,111.20299999999999,0.373,2.888,28.576999999999998,23.533,12.482999999999999,-92.154,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
106.30300000000004,8.5,8.516,2.242,-0.001,128.905,115.895,0.385,3.033,29.153000000000002,24.034000000000002,12.751,-91.80799999999999,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
106.45600000000002,8.5,8.509,2.239,-0.002,128.055,115.54299999999999,0.392,3.0669999999999997,31.092,25.46,13.105,-91.5,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
106.60800000000006,8.5,8.555,2.24,-0.003,127.585,119.415,0.405,2.95,32.028,26.085,13.562999999999999,-91.344,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
106.76,8.5,8.555,2.242,-0.003,127.527,114.01799999999999,0.418,2.98,26.301,21.594,11.946,-91.509,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
106.913,8.5,8.524,2.2359999999999998,-0.003,128.266,117.98200000000001,0.41700000000000004,2.958,28.313000000000002,23.153000000000002,12.307,-91.586,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
107.065,8.5,8.524,2.2430000000000003,-0.004,129.857,116.22200000000001,0.431,2.8710000000000004,28.682,23.44400000000001,12.257,-91.667,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
107.21800000000002,8.5,8.524,2.254,-0.005,129.503,116.809,0.431,2.85,26.36,21.787,11.767999999999999,-91.375,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
107.37,8.5,8.524,2.228,-0.006,129.576,114.488,0.42,2.96,27.625999999999998,22.801,12.105,-91.148,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
107.522,8.5,8.536,2.22,-0.006,129.46200000000002,112.376,0.42100000000000004,2.984,28.541999999999998,23.625,12.413,-90.821,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
107.675,8.5,8.536,2.235,-0.005,130.059,112.259,0.434,2.9810000000000003,29.243000000000002,24.386999999999997,12.698,-90.596,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
107.827,8.5,8.532,2.2359999999999998,-0.005,131.576,112.024,0.4270000000000001,2.946,28.84800000000001,24.218000000000004,12.53,-90.429,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
107.98000000000002,8.5,8.54,2.239,-0.005,131.57399999999998,114.488,0.40399999999999997,2.846,30.322,25.366999999999997,12.504000000000001,-90.329,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
108.132,8.5,8.54,2.233,-0.006999999999999999,130.285,114.25299999999999,0.402,2.803,30.07,25.009,12.954,-90.213,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
108.28400000000003,8.5,8.524,2.248,-0.008,130.344,108.62200000000001,0.429,2.8160000000000003,27.725,22.913,12.797,-90.34200000000001,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
108.43699999999995,8.5,8.524,2.237,-0.008,128.639,108.27,0.4320000000000001,2.9330000000000003,28.166999999999998,23.141,12.921,-90.39200000000001,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
108.589,8.5,8.547,2.258,-0.006999999999999999,127.93799999999999,112.141,0.423,2.967,31.025,25.497,13.774000000000001,-90.054,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
108.74199999999996,8.5,8.555,2.27,-0.005,127.711,114.84,0.40399999999999997,2.9210000000000003,29.302,24.386999999999997,13.470999999999998,-89.65799999999999,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
108.894,8.5,8.532,2.252,-0.004,127.473,111.90700000000001,0.389,2.9560000000000004,28.368000000000002,23.851999999999997,13.127,-89.43,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
109.046,8.5,8.605,2.253,-0.002,128.627,105.104,0.375,2.958,30.101,25.46,13.21,-89.19200000000002,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
109.199,8.5,8.616,2.269,-0.002,129.535,104.51700000000001,0.392,2.9739999999999998,33.801,28.763,14.283,-88.796,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
109.351,8.5,8.639,2.253,-0.002,128.28,105.338,0.392,2.872,34.424,29.592,14.392000000000001,-88.242,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
109.50400000000002,8.5,8.605,2.239,-0.003,128.999,113.197,0.38799999999999996,2.944,30.462,26.22,13.402999999999999,-87.915,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
109.656,8.5,8.536,2.242,-0.003,129.093,116.36399999999999,0.369,2.94,26.761,22.901999999999997,12.495999999999999,-87.421,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
109.80800000000004,8.5,8.513,2.249,-0.002,127.463,114.95700000000001,0.35200000000000004,3.013,28.468000000000004,24.188000000000002,12.924000000000001,-87.21700000000001,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
109.961,8.5,8.478,2.2769999999999997,0.001,126.053,109.561,0.341,2.9960000000000004,32.171,27.037,14.042,-87.225,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
110.11300000000006,8.5,8.467,2.279,0.009000000000000001,125.275,108.74,0.354,2.824,34.213,28.554000000000002,15.194,-87.162,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
110.26600000000002,8.5,8.443999999999999,2.253,0.013999999999999999,125.29700000000001,106.15899999999999,0.377,2.85,38.38800000000001,31.815,15.555,-86.85,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
110.41800000000006,8.5,8.355,2.1919999999999997,0.018000000000000002,127.027,106.27600000000001,0.369,2.838,35.773,29.761999999999997,13.684000000000001,-86.43799999999996,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
110.57,8.5,8.332,2.197,0.02,129.129,100.06,0.381,2.827,64.734,53.21100000000001,16.655,-86.088,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
110.723,8.5,8.57,2.164,0.026000000000000002,129.99,100.99799999999999,0.377,2.622,103.51,85.164,21.563000000000002,-85.539,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
110.875,8.5,8.823,2.145,0.027999999999999997,130.855,93.725,0.38799999999999996,2.407,56.417,48.12600000000001,19.255,-85.165,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
111.02800000000002,8.5,8.969,2.191,0.021,131.34,98.3,0.376,2.481,54.725,46.607,17.855,-84.65799999999999,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
111.18,8.5,8.777000000000001,2.193,0.013999999999999999,131.781,96.012,0.382,2.496,42.725,37.080999999999996,15.568,-84.03299999999999,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
111.332,8.5,8.724,2.218,0.018000000000000002,132.096,102.581,0.374,2.623,33.876,29.561,14.797,-83.6,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
111.485,8.5,8.432,2.2159999999999997,0.027000000000000003,131.565,102.581,0.384,2.8310000000000004,28.82,25.391,14.812000000000001,-83.675,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
111.637,8.5,8.263,2.235,0.034,132.349,112.024,0.376,2.984,26.683000000000003,23.519000000000002,13.627,-83.93299999999998,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
111.79000000000002,8.5,8.317,2.262,0.027000000000000003,131.986,112.493,0.374,2.911,24.839000000000002,22.066999999999997,12.212,-84.154,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
111.94199999999996,8.5,8.408999999999999,2.239,0.013999999999999999,133.245,105.689,0.35700000000000004,2.7689999999999997,31.475,28.246,12.815999999999999,-84.258,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
112.094,8.5,8.628,2.178,0.001,133.38299999999998,94.664,0.35700000000000004,2.62,80.767,69.485,14.959000000000001,-84.412,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
112.24699999999996,8.5,8.857999999999997,2.155,-0.004,131.17600000000002,89.619,0.366,2.426,101.53200000000001,85.635,15.935,-84.355,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,sand,SS
112.399,8.5,9.007,2.147,-0.005,130.879,92.552,0.3670000000000001,2.451,77.678,66.337,18.32,-84.20100000000002,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
112.55199999999996,8.5,9.168,2.158,-0.002,130.046,99.824,0.396,2.38,53.843,46.016999999999996,16.277,-84.31299999999997,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
112.704,8.5,9.122,2.157,-0.002,130.191,99.355,0.38,2.369,42.718,36.92,12.745999999999999,-84.273,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
112.856,8.5,9.042,2.222,-0.003,130.384,100.411,0.4,2.733,67.33800000000001,56.369,14.629000000000001,-84.425,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
113.009,8.5,8.651,2.193,-0.006,130.42,97.713,0.36,2.468,58.67100000000001,48.978,19.851,-84.458,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
113.161,8.5,8.708,2.148,-0.005,126.70700000000001,102.875,0.37,2.546,47.885,40.096,18.532,-84.713,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
113.31400000000002,8.5,8.747,2.211,0.008,115.29899999999999,98.652,0.355,2.823,38.904,33.11,15.482999999999999,-84.99600000000002,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
113.46600000000001,8.5,8.417,2.275,0.022000000000000002,114.12799999999999,97.671,0.33399999999999996,2.928,53.18,45.37300000000001,16.779,-85.113,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
113.61800000000004,8.5,8.049,2.24,0.027999999999999997,115.775,93.8,0.35,3.0810000000000004,42.912,37.015,14.550999999999998,-85.387,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
113.77100000000002,8.5,7.98,2.185,0.018000000000000002,121.965,103.302,0.37799999999999995,2.635,34.605,29.932,12.695,-85.667,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
113.92300000000006,8.5,7.98,2.191,0.005,131.19,107.098,0.386,2.6860000000000004,38.387,32.844,12.722999999999999,-86.031,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
114.07599999999996,8.5,7.995,2.194,0.0,130.46,108.85700000000001,0.38,2.627,37.426,32.251999999999995,12.474,-86.304,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
114.228,8.5,8.006,2.1830000000000003,0.001,131.227,105.92399999999999,0.371,2.747,39.588,34.26,11.84,-86.321,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
114.38,8.5,8.041,2.157,0.003,131.381,103.696,0.375,2.705,40.532,34.979,11.198,-86.25399999999998,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
114.53300000000002,8.5,8.033,2.1790000000000003,0.004,130.97299999999998,106.042,0.39399999999999996,2.633,39.293,33.992,10.946,-86.238,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
114.685,8.5,8.079,2.187,0.002,131.24,102.757,0.397,2.662,43.503,37.519,11.65,-86.479,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
114.83800000000002,8.5,8.24,2.1830000000000003,-0.003,128.83700000000002,101.46700000000001,0.41,2.673,45.25,38.647,12.196,-86.25,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
114.99,8.5,8.225,2.198,-0.008,129.591,102.64,0.38299999999999995,2.661,44.071999999999996,37.304,12.052999999999999,-86.316,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
115.142,8.5,8.34,2.19,-0.009000000000000001,129.634,109.796,0.385,2.682,41.098,34.578,11.164000000000001,-86.64200000000002,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
115.29500000000002,8.5,8.283,2.173,-0.009000000000000001,129.97299999999998,112.728,0.38,2.802,37.571999999999996,31.75800000000001,11.0,-87.215,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
115.447,8.5,8.271,2.19,-0.009000000000000001,130.50799999999998,112.963,0.377,2.84,36.981,31.25800000000001,11.654000000000002,-87.62899999999998,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
115.60000000000002,8.5,8.294,2.205,-0.01,129.429,109.678,0.373,2.7969999999999997,38.69300000000001,32.601,12.112,-87.758,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
115.75199999999997,8.5,8.34,2.164,-0.009000000000000001,129.54399999999998,108.38799999999999,0.38,2.8280000000000003,42.105,35.332,12.020999999999999,-87.896,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
115.904,8.5,8.386000000000001,2.142,-0.006999999999999999,129.732,106.74600000000001,0.382,2.628,44.364,37.082,12.264000000000001,-87.921,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
116.05699999999996,8.5,8.685,2.189,-0.006999999999999999,129.971,101.23200000000001,0.37799999999999995,2.7030000000000003,41.386,34.778,12.436,-88.152,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
116.209,8.5,8.609,2.2230000000000003,-0.009000000000000001,129.458,97.12700000000001,0.359,2.677,38.894,32.68,12.265999999999998,-88.512,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
116.36199999999997,8.5,8.493,2.187,-0.011000000000000001,129.016,96.071,0.355,2.8289999999999997,38.26,31.949,12.235999999999999,-88.729,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
116.514,8.5,8.47,2.1959999999999997,-0.009000000000000001,129.001,97.245,0.373,2.79,39.3,32.732,12.331,-88.75399999999998,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
116.666,8.5,8.408999999999999,2.187,-0.006999999999999999,129.23,103.461,0.387,2.844,38.476,31.889,11.706,-88.963,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
116.81900000000002,8.5,8.432,2.187,-0.006,129.42,102.405,0.397,2.727,37.99,31.340999999999998,11.545,-89.12899999999998,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
116.971,8.5,8.49,2.189,-0.006,129.377,101.936,0.415,2.8939999999999997,40.255,32.955,11.665,-89.387,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
117.12400000000002,8.5,8.536,2.166,-0.006999999999999999,128.52,97.713,0.436,2.838,38.708,31.57800000000001,11.294,-89.667,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
117.27600000000001,8.5,8.57,2.1830000000000003,-0.009000000000000001,128.132,100.47,0.426,2.682,44.196999999999996,35.87699999999999,11.924000000000001,-90.037,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
117.42800000000004,8.5,8.593,2.184,-0.011000000000000001,129.274,103.98899999999999,0.445,2.81,43.018,35.04,12.025,-90.4,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
117.58100000000002,8.5,8.586,2.2,-0.011000000000000001,129.312,106.101,0.429,2.738,39.308,32.235,11.463,-90.398,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
117.73300000000006,8.5,8.593,2.199,-0.01,129.93,107.801,0.43,2.7560000000000002,41.968999999999994,34.489000000000004,11.970999999999998,-90.363,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
117.88599999999997,8.5,8.616,2.182,-0.006999999999999999,130.501,106.51100000000001,0.425,2.803,45.74800000000001,37.522,12.763,-90.14200000000001,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
118.038,8.5,8.697000000000001,2.155,-0.004,129.72299999999998,105.338,0.39799999999999996,2.596,41.746,34.523,12.604000000000001,-89.929,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
118.19,8.5,8.731,2.202,-0.003,129.776,104.986,0.40399999999999997,2.6289999999999996,38.503,32.114000000000004,12.872,-90.09200000000001,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
118.34300000000002,8.5,8.716000000000001,2.233,-0.004,130.005,108.62200000000001,0.41200000000000003,2.7689999999999997,32.465,27.45300000000001,12.249,-90.336,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
118.495,8.5,8.697000000000001,2.238,-0.006999999999999999,129.192,115.309,0.428,2.772,31.416999999999998,26.747,12.06,-90.64200000000001,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
118.64800000000002,8.5,8.685,2.233,-0.009000000000000001,128.664,114.01799999999999,0.401,2.862,32.315,27.561,12.190999999999999,-90.925,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
118.8,8.5,8.628,2.202,-0.009000000000000001,128.656,109.209,0.39299999999999996,2.802,33.633,28.734,12.219000000000001,-91.262,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
118.952,8.5,8.628,2.1919999999999997,-0.009000000000000001,128.546,104.869,0.392,2.8089999999999997,36.663000000000004,31.351,12.363,-91.59200000000001,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
119.10500000000002,8.5,8.616,2.1719999999999997,-0.006999999999999999,130.236,102.405,0.419,2.805,34.836,29.982,11.873,-91.35,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
119.257,8.5,8.57,2.195,-0.006,130.583,106.63600000000001,0.414,2.702,32.361,27.996,11.807,-91.195,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
119.41000000000004,8.5,8.593,2.2430000000000003,-0.006,130.534,107.927,0.406,2.8960000000000004,30.287,26.353,11.886,-91.35,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
119.56199999999995,8.5,8.616,2.195,-0.008,130.357,106.87100000000001,0.40700000000000003,2.9789999999999996,28.982,25.253,11.511,-91.037,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
119.714,8.5,8.639,2.218,-0.01,131.033,103.461,0.4270000000000001,2.8560000000000003,30.468000000000004,26.436,11.583,-91.01700000000001,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
119.86699999999996,8.5,8.562999999999999,2.221,-0.01,130.91,100.881,0.42100000000000004,2.819,31.436999999999998,27.208000000000002,11.376,-90.821,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
120.019,8.5,8.601,2.19,-0.01,130.16,105.221,0.41,2.766,32.635999999999996,28.174,11.446,-90.56299999999999,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
120.17199999999997,8.5,8.532,2.201,-0.009000000000000001,129.924,106.62799999999999,0.395,2.772,36.625,31.338,11.968,-90.34200000000001,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
120.324,8.5,8.616,2.188,-0.009000000000000001,129.502,105.807,0.396,2.715,36.28,30.801,11.923,-90.617,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
120.476,8.5,8.655,2.211,-0.006999999999999999,129.043,101.911,0.38,2.7510000000000003,38.723,32.428000000000004,11.919,-90.87100000000001,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
120.62900000000002,8.5,8.693,2.204,-0.006999999999999999,129.74200000000002,101.911,0.38299999999999995,2.775,35.496,29.721999999999998,11.439,-90.79,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
120.781,8.5,8.708,2.222,-0.006,129.709,102.262,0.3720000000000001,2.8089999999999997,35.018,29.136,11.427999999999999,-90.65799999999999,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
120.93400000000004,8.5,8.693,2.208,-0.008,130.135,102.992,0.382,2.884,37.2,30.785999999999998,11.921,-90.179,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
121.086,8.5,8.708,2.188,-0.009000000000000001,129.808,103.235,0.392,2.8539999999999996,40.841,33.568000000000005,11.927999999999999,-89.304,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
121.23800000000006,8.5,8.724,2.198,-0.008,130.561,106.87100000000001,0.39899999999999997,2.695,44.637,36.785,12.209000000000001,-88.633,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
121.39100000000002,8.5,8.789,2.193,-0.006,129.42700000000002,106.75399999999999,0.38299999999999995,3.014,46.394,38.611,12.214,-88.213,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
121.54300000000006,8.5,8.8,2.2,-0.006,128.714,107.56700000000001,0.379,2.8310000000000004,46.555,38.848,12.009,-87.821,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
121.69599999999996,8.5,8.839,2.178,-0.006999999999999999,128.553,101.34899999999999,0.381,2.68,46.333999999999996,38.408,11.849,-87.412,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
121.848,8.5,8.854,2.195,-0.006999999999999999,128.481,102.49700000000001,0.397,2.805,44.588,36.701,11.222000000000001,-87.387,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
122.0,8.5,8.8,2.1959999999999997,-0.005,128.768,100.26899999999999,0.381,2.733,37.677,31.276,11.126,-87.40799999999999,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
122.15300000000002,8.5,8.793,2.201,-0.003,128.483,104.727,0.374,2.795,36.667,30.42,11.802,-87.48299999999998,Matemateaonga Fm,cheal-a10,,,,,,,,-39.387038,174.304239,shale,shale
